id,address,lat,lng
1504,"1409 boulevard Pie-IX Montreal",45.548601,-73.535708
1505,"2360 De La Salle App.205 Montreal",45.553451,-73.545678
1506,"2576 Bennett #2 Montreal",45.557788,-73.547221
1507,"2150 Pie-IX - 208 Montreal",45.551034,-73.544160
1508,"2700 Charlemagne APT 201 Montreal",45.552369,-73.552706
1509,"4344 Pierre-De Coubertin Montreal",45.557144,-73.549165
1510,"2251, rue Aird Montreal",45.557233,-73.542292
1511,"7401 Rue De Marseille app 412 Montreal",45.590786,-73.533954
1512,"533 Ave Meese Montreal",45.607440,-73.512599
1513,"5915 Hochelaga Appt. 201 Montreal",45.572433,-73.536581
1514,"4453 rue Lafontaine Montreal",45.553464,-73.537046
1515,"567 Meese Montreal",45.607493,-73.512857
1516,"217-4211 De Rouen, Montr�al Montreal",45.552529,-73.544244
1517,"2097 rue Viau #218 Montreal",45.559835,-73.537331
1518,"538 Leclaire Montreal",45.554832,-73.530161
1519,"3774 Ontario appt. 2 Montreal",45.546915,-73.543683
1520,"4951, rue Ontario Est Montreal",45.559650,-73.535601
1521,"1844 Letourneux Montreal",45.552101,-73.538563
1522,"2650, du Trianon, #401 Montreal",45.587100,-73.531458
1523,"4763 rue Adam Montreal",45.555862,-73.532816
1524,"2089 Darling Montreal",45.542794,-73.547624
1525,"302-2035 Bennett, Montreal Montreal",45.555290,-73.538899
1526,"2120 ave de Lasalle Montreal",45.552443,-73.542272
1527,"8495 rue Hochelaga app.11 Montreal",45.599067,-73.521507
1528,"1960 Rue Cuvillier Montreal",45.543294,-73.544981
1529,"7178, avenue Pierre-de-Coubertin Montreal",45.586478,-73.531672
1530,"409-2281, avenue Desjardins Montreal",45.552442,-73.544901
1531,"2806 rue Bossuet Montreal",45.574176,-73.540870
1532,"212-7415, rue Cleophee T�tu Montreal",45.591119,-73.535053
1533,"2655 Ave Bennett App 03 Montreal",45.558202,-73.547901
1534,"2874 rue Bossuet Montreal",45.574334,-73.541353
1535,"4354 Avenue Pierre de Coubertin Montreal",45.557429,-73.548980
1536,"1425, Rue Sicard Montreal",45.554710,-73.532206
1537,"4951, rue Ontario Est Montreal",45.559650,-73.535601
1538,"9104 Notre-Dame Est, App 102 Montreal",45.604548,-73.512306
1539,"4750 Rue Joseph A Rodier app 106 Montreal",45.594944,-73.537739
1540,"7206 Pierre-de-Coubertin Montreal",45.586334,-73.530652
1541,"2970 du Trianon, Montreal",45.587981,-73.534496
1542,"2868 Bossuet Montreal",45.574322,-73.541317
1543,"2750 Boul du Trianon app 105 Montreal",45.587167,-73.532011
1544,"1836 rue Nicolet Montreal",45.546053,-73.542732
1545,"2087 rue Darling Montreal",45.542725,-73.547663
1546,"1877, rue Davidson App. 1 Montreal",45.542883,-73.545405
1547,"1960 Cuvillier #6 Montreal",45.543294,-73.544981
1548,"204-5990, rue Hochelaga Montreal",45.573015,-73.535742
1549,"2414 Avenue Bennett Montreal",45.557236,-73.545483
1550,"4951-137, rue Ontario Est Montreal",45.559650,-73.535601
1551,"4810 de Repentigny Montreal",45.581506,-73.547681
1552,"2576 rue Bennett app 2 Montreal",45.557788,-73.547221
1553,"4358E Pierre-de-Coubertin Montreal",45.557552,-73.549071
1554,"2168 rue Lebrun Montreal",45.598036,-73.516581
1555,"2125, Ave Desjardins condo #7 Montreal",45.501689,-73.567256
1556,"2931 Rue Aubry Montreal",45.609049,-73.521722
1557,"2305 Rue aubry, app 6 Montreal",45.607752,-73.515294
1558,"4229, Hochelaga #100 pr�s de Pie-IX Montreal",45.501689,-73.567256
1559,"1435 Leclaire Montreal",45.555585,-73.531895
1560,"2550, rue Honor� Beaugrand, unit� 305 Montreal",45.501689,-73.567256
1561,"3-1950, Cuvillier Montreal",45.543251,-73.544799
1562,"105-2550, rue Honor�-Beaugrand Montreal",45.501689,-73.567256
1563,"020-4951, Ontario Est Montreal",45.559650,-73.535601
1564,"2840 Bossuet Montreal",45.574260,-73.541127
1565,"4356 Pierre de Coubertin Montreal",45.557449,-73.548968
1566,"304-2281, Desjardins Montreal",45.552442,-73.544901
1567,"2042 Viau # 6 Montreal",45.559372,-73.536428
1568,"248-4951, Ontario Est Montreal",45.559650,-73.535601
1569,"5-1945, rue Bossuet Montreal",45.570025,-73.527987
1570,"540, rue de Ville-Marie Montreal",45.557586,-73.528396
1571,"1993 Rue de Chambly Montreal",45.545648,-73.544378
1572,"1877 Davidson no 7 Montreal",45.542883,-73.545405
1573,"2754, avenue Jeanne D'Arc Montreal",45.553008,-73.552875
1574,"1881, rue Jeanne D'Arc Montreal",45.549355,-73.540939
1575,"4348 Pierre-de-Coubertin Montreal",45.557323,-73.549061
1576,"2245 Viau #206 Montreal",45.560306,-73.538848
1577,"2042 rue viau app.8 Montreal",45.559372,-73.536428
1578,"9511 Souligny Montreal",45.609418,-73.513825
1579,"2150 Boul. Pie-IX, 201 Montreal",45.551034,-73.544160
1580,"2193 L�tourneux Montreal",45.553437,-73.542616
1581,"3488 Rue Adam Montreal",45.542895,-73.541506
1582,"3490 Rue Adam Montreal",45.542914,-73.541495
1583,"7154, avenue Pierre-de Coubertin Montreal",45.586309,-73.531709
1584,"8495 Hochelaga app10 Montreal",45.501689,-73.567256
1585,"2970 Rue Du Trianon #302 Montreal",45.587981,-73.534496
1586,"2055 Blvd Pie IX app,101 Montreal",45.551126,-73.542337
1587,"2826 Rue Bossuet Montreal",45.574225,-73.541021
1588,"2740-3 Avenue Jeanne d'Arc Montreal",45.552882,-73.552699
1589,"2645 Avenue Bennett, unit� #15 Montreal",0.000000,0.000000
1590,"2197, rue Letourneux Montreal",45.553453,-73.542667
1591,"2093, Rue Darling Montreal",45.542871,-73.547768
1592,"4951 Rue Ontario est app.343 Montreal",45.559650,-73.535601
1593,"1891 Rue  De Chambly Montreal",45.545404,-73.543571
1594,"2645 Bennett #36 Montreal",45.558144,-73.547748
1595,"9460 Rousseau Montreal",45.613108,-73.536436
1596,"2462 De Cadillac Montreal",45.572938,-73.535280
1597,"201-2035, avenue Bennett Montreal",45.555290,-73.538899
1598,"5064 Joseph A Rodier Montreal",45.596466,-73.540221
1599,"1433 Rue Leclaire Montreal",45.555473,-73.531941
1600,"2118 L�tourneux app 5 Montreal",45.501689,-73.567256
1601,"6931 Pierre -de-Coubertin Montreal",45.583653,-73.533095
1602,"4951 Rue Ontario Est app. 203 Montreal",45.559650,-73.535601
1603,"7880 Madeleine Huguenin unit� 6 Montreal",45.501689,-73.567256
1604,"5105, rue l'Assomption Montreal",45.571382,-73.553511
1605,"1922 Lepailleur Montreal",45.588559,-73.516056
1606,"6-2420, avenue Aird Montreal",45.557507,-73.543972
1607,"4550 Lacordaire Montreal",45.575474,-73.550453
1608,"4211 Rue de Rouen app 206 Montreal",45.552529,-73.544244
1609,"109-2097, rue Viau Montreal",45.559835,-73.537331
1610,"201-3282, rue Ontario Est Montreal",45.542131,-73.546522
1611,"1866 Ave De La Salle App 6 Montreal",45.551461,-73.539597
1612,"114-4951, Rue Ontario Est Montreal",45.559650,-73.535601
1613,"6-4930, De Rouen Montreal",45.560316,-73.539048
1614,"6082 Rue La Fontaine Montreal",45.570764,-73.524946
1615,"2031 Aylwin Montreal",45.544659,-73.546044
1616,"6-2645, rue Bennett Montreal",45.558144,-73.547748
1617,"2600, rue Bennett #102 Montreal",45.557889,-73.547539
1618,"9432 Rue Rousseau Montreal",45.612883,-73.536524
1619,"2-1894, avenue Valois Montreal",45.546862,-73.542702
1620,"3980 Rue Rouen App 2 Montreal",45.550472,-73.545269
1621,"2850 Rue du Trianon app 405 Montreal",45.587467,-73.532761
1622,"404 - 2750 rue du Trianon Montreal",45.587167,-73.532011
1623,"703-4751, rue Joseph-a-Rodier Montreal",45.595571,-73.536698
1624,"2-2543, avenue de la Salle Montreal",45.554468,-73.548045
1625,"3565, rue Hochelaga Montreal",45.546764,-73.551748
1626,"2693, rue Aylwin Montreal",45.547295,-73.555190
1627,"A-4342, avenue Pierre-de-Coubertin Montreal",45.557153,-73.549337
1628,"2225, rue de Bruxelles Montreal",45.591688,-73.521371
1629,"1496, rue Aylwin Montreal",45.542897,-73.540773
1630,"304-3775, rue Ontario Est Montreal",45.546943,-73.543866
1631,"3-4580, rue Hochelaga Montreal",45.557582,-73.544720
1632,"4-555, rue Pr�fontaine Montreal",45.538369,-73.541097
1633,"202-2650, rue Nicolet Montreal",45.549172,-73.553449
1634,"417-2610, avenue Bennett Montreal",45.557931,-73.547671
1635,"313-7415, rue Cl�oph�e T�tu Montreal",45.501689,-73.567256
1636,"1704, rue Saint-Germain Montreal",45.540842,-73.544587
1637,"301-2600, avenue Bennett Montreal",45.557889,-73.547539
1638,"214-7415, rue Cl�oph�e-T�tu Montreal",45.501689,-73.567256
1639,"1-2170, rue Jeanne D'Arc Montreal",45.550438,-73.544905
1640,"3-2350, avenue Bourbonni�re Montreal",45.549412,-73.548052
1641,"330-4951, rue Ontario Est Montreal",45.559650,-73.535601
1642,"207-2970, rue du Trianon Montreal",45.587981,-73.534496
1643,"213-7415, rue Cl�oph�e-T�tu Montreal",45.501689,-73.567256
1644,"405-3020, rue du Trianon Montreal",45.588354,-73.535436
1645,"101-2002, rue Leclaire Montreal",45.557080,-73.537141
1646,"6-1950, rue Cuvillier Montreal",45.543251,-73.544799
1647,"304-2037, avenue Aird Montreal",45.555978,-73.538717
1648,"2800, rue Bossuet Montreal",45.574089,-73.540817
1649,"2316, rue Taillon Montreal",45.606112,-73.516519
1650,"110-4951, rue Ontario Est Montreal",45.559650,-73.535601
1651,"202-4723, rue Ontario est Montreal",45.556754,-73.537268
1652,"4-2420, avenue Aird Montreal",45.557507,-73.543972
1653,"2251 Aird Suite 211 Montreal",45.557233,-73.542292
1654,"2550, rue Honor�-Beaugrand Montreal",45.501689,-73.567256
1655,"2030, avenue Jeanne d'Arc Montreal",45.549634,-73.542420
1656,"5-2155, avenue Desjardins Montreal",45.551924,-73.543219
1657,"581, rue Sicard Montreal",45.554303,-73.530975
1658,"1802, avenue Bourbonni�re Montreal",45.547346,-73.541259
1659,"2-555, rue Prefontaine Montreal",45.538369,-73.541097
1660,"205-4951, rue Ontario Est Montreal",45.559650,-73.535601
1661,"5-2225, rue St-Cl�ment Montreal",45.559572,-73.538789
1662,"101-4211, rue de Rouen Montreal",45.552529,-73.544244
1663,"2144A, rue Cuvillier Montreal",45.544214,-73.548061
1664,"503, rue Paul Pau Montreal",45.604608,-73.512942
1665,"402-2700, rue Joliette Montreal",45.547900,-73.555110
1666,"2866, rue Bossuet Montreal",45.574318,-73.541304
1667,"5-1970, rue Cuvillier Montreal",45.543349,-73.545158
1668,"206-2015, avenue Aird Montreal",45.555717,-73.537946
1669,"1877, rue de Chambly Montreal",45.545466,-73.543411
1670,"1-7910, rue Madeleine-Huguenin Montreal",45.592453,-73.523276
1671,"7-2070, rue Letourneux Montreal",45.552875,-73.540962
1672,"2180, Honore-Beaugrand Montreal",45.591909,-73.520174
1673,"403-2970, rue du Trianon Montreal",45.587981,-73.534496
1674,"7186, avenue Pierre de Coubertin Montreal",45.586540,-73.531658
1675,"102-2015, avenue Aird Montreal",45.555717,-73.537946
1676,"201-7415, rue Cl�oph�e-T�tu Montreal",45.501689,-73.567256
1677,"2352 ave d'Orl�an app a Montreal",45.501689,-73.567256
1678,"405-7401, rue de Marseille Montreal",45.590786,-73.533954
1679,"5875, rue Desaulniers Montreal",45.572956,-73.538472
1680,"3567, rue de Rouen Montreal",45.545823,-73.548636
1681,"303-3282, rue Ontario Est Montreal",45.542131,-73.546522
1682,"8-2115, avenue Desjardins Montreal",45.551760,-73.542712
1683,"9442, rue Rousseau Montreal",45.612920,-73.536509
1684,"1- 2197, avenue Letourneux Montreal",45.553453,-73.542667
1685,"2836, rue Bossuet Montreal",45.574250,-73.541096
1686,"402-3561, rue Rouen Montreal",45.545805,-73.548636
1687,"2-3778, rue Ontario Est Montreal",45.546973,-73.543648
1688,"4352A, rue Pierre de Coubertin Montreal",45.557428,-73.549154
1689,"220-4951, rue Ontario Est Montreal",45.559650,-73.535601
1690,"1-1855, rue Viau Montreal",45.558995,-73.534215
1691,"2660, rue Nicolet Montreal",45.549188,-73.553500
1692,"3-4040, rue la Fontaine Montreal",45.549169,-73.539510
1693,"401-2650, rue Nicolet Montreal",45.549172,-73.553449
1694,"015-4951, rue Ontario Est Montreal",45.559650,-73.535601
1695,"308-2015, avenue Aird Montreal",45.555717,-73.537946
1696,"1438, rue de Chambly Montreal",45.544063,-73.539149
1697,"2478, rue Joliette Montreal",45.546725,-73.551175
1698,"1-2120, avenue Jeanne-d'Arc Montreal",45.550199,-73.544142
1699,"4-4927, rue Ontario Est Montreal",45.558887,-73.535838
1700,"18-4951, rue Ontario Montreal",45.559650,-73.535601
1701,"2-2029, avenue Charlemagne Montreal",45.549315,-73.542627
1702,"101-2650, rue Trianon Montreal",45.587100,-73.531458
1703,"203-5935, rue Hochelaga Montreal",45.572551,-73.536503
1704,"2667, rue Aylwin Montreal",45.547055,-73.554434
1705,"412-7415, Cl�oph�e-T�tu Montreal",45.501689,-73.567256
1706,"4356A, avenue Pierre de Coubertin Montreal",45.557449,-73.548968
1707,"103-3080, rue du Trianon Montreal",45.588850,-73.535973
1708,"2657, rue Louis-Veuillot Montreal",45.572681,-73.539207
1709,"209-7805, rue Sherbrooke Est Montreal",45.595309,-73.535888
1710,"7-9, place Simon Valois Montreal",45.547536,-73.543937
1711,"2844, rue Bossuet Montreal",45.574270,-73.541157
1712,"54-8275, rue Sherbrooke Est Montreal",45.600035,-73.533300
1713,"1-3778, rue Ontario Est Montreal",45.546973,-73.543648
1714,"3-2543,  rue de la Salle Montreal",45.554468,-73.548045
1715,"533, avenue Meese Montreal",45.607440,-73.512599
1716,"1815, avenue Morgan Montreal",45.552903,-73.537465
1717,"301-3555, rue de Rouen Montreal",45.545720,-73.548687
1718,"1903, rue Saint-Germain Montreal",45.541599,-73.546258
1719,"9434, rue Myra-Cree Montreal",45.611847,-73.531977
1720,"2314, rue Joliette Montreal",45.546149,-73.549736
1721,"337-4951, rue Ontario Est Montreal",45.559650,-73.535601
1722,"1-2125, avenue Desjardins Montreal",45.551835,-73.542796
1723,"210-7415, rue Cl�oph�e-T�tu Montreal",45.501689,-73.567256
1724,"3-1965, rue Bossuet Montreal",45.570105,-73.528241
1725,"6-7930, rue Madeleine-Huguenin Montreal",45.592580,-73.522943
1726,"1-2344, rue St-Germain Montreal",45.543026,-73.551968
1727,"4682, rue Dickson Montreal",45.574294,-73.551655
1728,"5-2022, rue Viau Montreal",45.559267,-73.536093
1729,"103-2015, avenue Aird Montreal",45.555717,-73.537946
1730,"4-2105, avenue Desjardins Montreal",45.551824,-73.542536
1731,"1979, rue de Chambly Montreal",45.545613,-73.544264
1732,"521, rue Paul-Pau Montreal",45.604654,-73.513092
1733,"101-9108, rue Notre-Dame Est Montreal",45.604723,-73.512290
1734,"2435, avenue Bourbonni�re Montreal",45.550038,-73.549093
1735,"3-2115, avenue Desjardins Montreal",45.551760,-73.542712
1736,"8363, rue de Teck Montreal",45.600134,-73.530350
1737,"2304, avenue d'Orl�ans Montreal",45.549958,-73.547120
1738,"4464, rue la Fontaine Montreal",45.553499,-73.536732
1739,"627, rue du Quesne Montreal",45.569998,-73.523493
1740,"2464, rue de Cadillac Montreal",45.573180,-73.535703
1741,"6-2125, avenue Desjardins Montreal",45.551835,-73.542796
1742,"1440, avenue William-David Montreal",45.552682,-73.533932
1743,"2236, rue Darling Montreal",45.543225,-73.549760
1744,"4-3850, rue de Rouen Montreal",45.548541,-73.546624
1745,"2472, rue de Cadillac Montreal",45.572967,-73.535370
1746,"6-2022, rue Viau Montreal",45.559267,-73.536093
1747,"6915, avenue Pierre-De-Coubertin Montreal",45.583522,-73.533183
1748,"4350-A Pierre de Coubertin Montreal",45.557332,-73.549041
1749,"101-2015, avenue Aird Montreal",45.555717,-73.537946
1750,"1947, rue de Chambly Montreal",45.545535,-73.544004
1751,"5047, rue Baldwin Montreal",45.604408,-73.534449
1752,"5-2347, rue Aubry Montreal",45.607868,-73.515838
1753,"007-2251, avenue Aird Montreal",45.557233,-73.542292
1754,"1-1970, rue Cuvillier Montreal",45.543349,-73.545158
1755,"5-2175, rue Charlemagne Montreal",45.550114,-73.545110
1756,"314-7415, rue Cl�oph�e-T�tu Montreal",45.501689,-73.567256
1757,"002-9104, rue Notre-Dame Est Montreal",45.604548,-73.512306
1758,"1-4050, rue la Fontaine Montreal",45.549207,-73.539392
1759,"322-4951, rue Ontario Est Montreal",45.559650,-73.535601
1760,"402-3567, rue de Rouen Montreal",45.545823,-73.548636
1761,"5867, rue Desaulniers Montreal",45.572721,-73.538632
1762,"2293, rue Aylwin Montreal",45.545683,-73.549568
1763,"2-4040, rue la Fontaine Montreal",45.549169,-73.539510
1764,"2302, avenue d'Orl�ans Montreal",45.549854,-73.547160
1765,"401-1850, rue Darling Montreal",45.541977,-73.545555
1766,"672, avenue Clarence Gagnon Montreal",45.570962,-73.522358
1767,"B203-2300, rue de la Salle Montreal",45.510414,-73.483709
1768,"2-2152, avenue Bourbonni�re Montreal",45.548632,-73.545491
1769,"102-2700, Charlemage Montreal",45.552369,-73.552706
1770,"3-2240, rue Viau Montreal",45.560119,-73.538623
1771,"104-3080, rue du Trianon Montreal",45.588850,-73.535973
1772,"4977, rue Duchesneau Montreal",45.611528,-73.532533
1773,"1828, rue Sicard Montreal",45.555804,-73.536023
1774,"629, rue Duquesne Montreal",45.570003,-73.523509
1775,"4-2250, rue De Chambly Montreal",45.546752,-73.548384
1776,"4-1915, rue Bossuet Montreal",45.569900,-73.527613
1777,"201-576, rue Saint-Cl�ment Montreal",45.556320,-73.529664
1778,"201-2065, avenue Bennett Montreal",45.555438,-73.539343
1779,"102-2035, rue Bennett Montreal",45.555290,-73.538899
1780,"7194, avenue Pierre-de-Coubertin Montreal",45.586595,-73.531646
1781,"2762, avenue Jeanne d'Arc Montreal",45.553071,-73.552871
1782,"1960, rue Cuvillier, condo 1 Montreal",45.501689,-73.567256
1783,"1610, rue Th�odore Montreal",45.556586,-73.532818
1784,"3471, rue Sainte-Catherine Est Montreal",45.542088,-73.539391
1785,"524, rue Lyall Montreal",45.578084,-73.515333
1786,"4-2072, rue Viau Montreal",45.559531,-73.536926
1787,"7400, rue Cl�oph�e-T�tu, app. 206 Montreal",45.501689,-73.567256
1788,"4-2111, avenue de la Salle Montreal",45.552617,-73.542060
1789,"2858, rue Bossuet Montreal",45.574303,-73.541256
1790,"120-4211, rue de Rouen Montreal",45.552529,-73.544244
1791,"3-1912, rue Valois Montreal",45.546903,-73.542835
1792,"2-2244, rue de Chambly Montreal",45.546701,-73.548245
1793,"2091, avenue Valois Montreal",45.547615,-73.545057
1794,"3772, rue Adam Montreal",45.545728,-73.539680
1795,"1680, boulevard Pie IX Montreal",45.549490,-73.538889
1796,"1879, rue de Chambly Montreal",45.545378,-73.543483
1797,"301-3282, rue Ontario Est Montreal",45.542131,-73.546522
1798,"111-4750, rue Joseph A Rodier Montreal",45.594944,-73.537739
1799,"4-2420, rue Honor� Beaugrand Montreal",45.501689,-73.567256
1800,"2541, avenue de la Salle Montreal",45.554460,-73.548052
1801,"9404, rue de Gros-Bois Montreal",45.610614,-73.531414
1802,"4983, rue Adam Montreal",45.558387,-73.531240
1803,"201-2660, rue Nicolet Montreal",45.549188,-73.553500
1804,"401-2500, avenue Charlemagne Montreal",45.551273,-73.549228
1805,"221-4951, rue Ontario Est Montreal",45.559650,-73.535601
1806,"9439, rue Jean-Pierre Ronfard Montreal",45.612640,-73.535476
1807,"2219, rue Hogan Montreal",45.536300,-73.553855
1808,"7155, avenue Pierre de Coubertin Montreal",45.586305,-73.531894
1809,"2535, rue Davidson Montreal",45.545246,-73.553368
1810,"302-2037, avenue Aird Montreal",45.555978,-73.538717
1811,"8-2155, avenue Desjardins Montreal",45.551924,-73.543219
1812,"408-7201, Georges Villeneuve Montreal",45.586013,-73.530064
1813,"3-2170, avenue Jeanne d'Arc Montreal",45.550438,-73.544905
1814,"303-3100, rue Guillaume-Lahaise Montreal",45.590570,-73.534654
1815,"05-1950, rue Cuvillier Montreal",45.543251,-73.544799
1816,"7-2155, avenue Desjardins Montreal",45.551924,-73.543219
1817,"4-2142, avenue Bourbonni�re Montreal",45.548603,-73.545352
1818,"2-2055, rue Frontenac Montreal",45.533524,-73.553578
1819,"3458, rue de Rouen Montreal",45.544755,-73.549096
1820,"5-2135, avenue Charlemagne Montreal",45.549910,-73.544510
1821,"9433, rue de Grosbois Montreal",45.610623,-73.531448
1822,"3770, rue Adam Montreal",45.545729,-73.539686
1823,"2081, rue Leclaire Montreal",45.557584,-73.537989
1824,"309-7415, rue Cl�oph�e-T�tu Montreal",45.501689,-73.567256
1825,"4-2588, avenue Bennett Montreal",45.557838,-73.547380
1826,"3450, rue la Fontaine Montreal",45.543098,-73.543544
1827,"a-4980, rue des Ormeaux Montreal",45.605460,-73.533715
1828,"517, avenue Meese Montreal",45.607518,-73.512449
1829,"401-1860, rue Darling Montreal",45.541996,-73.545681
1830,"407-2850, rue du Trianon Montreal",45.587467,-73.532761
1831,"201-3100, rue Sherbrooke Est Montreal",45.542462,-73.557751
1832,"2314, rue Taillon Montreal",45.606102,-73.516466
1833,"2673, rue Aylwin Montreal",45.547192,-73.554334
1834,"8-2145, avenue Desjardins Montreal",45.551980,-73.543024
1835,"3-2024, avenue Jeanne D'Arc Montreal",45.549627,-73.542398
1836,"203-3100, rue Guillaume-Lahaise Montreal",45.590570,-73.534654
1837,"2191, rue de Bruxelles Montreal",45.591449,-73.520579
1838,"301-4211, rue de Rouen Montreal",45.552529,-73.544244
1839,"304-3080, rue du Trianon Montreal",45.588850,-73.535973
1840,"102-2720, avenue Charlemagne Montreal",45.552439,-73.552985
1841,"583, avenue Valois Montreal",45.544984,-73.536344
1842,"5-2142, avenue Bourbonni�re Montreal",45.548603,-73.545352
1843,"203-2300, avenue de la Salle Montreal",45.553309,-73.544908
1844,"407-7401, rue de Marseille Montreal",45.590786,-73.533954
1845,"5513, rue Duchesneau Montreal",45.612237,-73.536145
1846,"202-2310, rue Marcelle Ferron Montreal",45.607118,-73.516703
1847,"3-3854, rue de Rouen Montreal",45.548649,-73.546577
1848,"1-3960, rue de Rouen Montreal",45.550599,-73.545316
1849,"3-2306, avenue Bourbonni�re Montreal",45.549223,-73.547442
1850,"9134, avenue Dubuisson Montreal",45.605137,-73.515205
1851,"4107, rue de Cadillac Montreal",45.577306,-73.548030
1852,"204-2381, avenue Jeanne d'Arc Montreal",45.551386,-73.547129
1853,"202-3775, rue Ontario Est Montreal",45.546943,-73.543866
1854,"1895, avenue Bourbonni�re Montreal",45.547930,-73.542640
1855,"401-4800, rue Bossuet Montreal",45.576954,-73.549689
1856,"2229, rue Cuvillier Montreal",45.544650,-73.548926
1857,"1832, rue Nicolet Montreal",45.546030,-73.542655
1858,"306-2750, rue du Trianon Montreal",45.587167,-73.532011
1859,"410-7401, rue de Marseille Montreal",45.590786,-73.533954
1860,"105-2850, rue du Trianon Montreal",45.587467,-73.532761
1861,"1-3920, rue la Fontaine Montreal",45.548194,-73.540168
1862,"2-7890, rue Hochelaga Montreal",45.593028,-73.524546
1863,"C-414-2281, avenue Desjardins Montreal",45.552442,-73.544901
1864,"1-2135, avenue Charlemagne Montreal",45.549910,-73.544510
1865,"5-2642, rue Aylwin Montreal",45.546857,-73.554206
1866,"202-5990, rue Hochelaga Montreal",45.573015,-73.535742
1867,"A-561, avenue Mercier Montreal",45.596072,-73.512778
1868,"401-2070 rue Aird Montreal",45.555982,-73.539161
1869,"405-2900, rue du Trianon Montreal",45.587740,-73.533725
1870,"119-825, rue de Bruxelles Montreal",45.587627,-73.508678
1871,"6-2045, avenue Valois Montreal",45.547440,-73.544248
1872,"1-3774, rue Ontario Montreal",45.546915,-73.543683
1873,"3-2535, avenue de la Salle Montreal",45.554426,-73.547908
1874,"235-4951, rue Ontario Est Montreal",45.559650,-73.535601
1875,"409-4550, rue Hochelaga Montreal",45.557264,-73.544926
1876,"103-1859, boulevard PI-IX Montreal",45.550183,-73.539977
1877,"202-7415, rue Cl�oph�e-T�tu Montreal",45.501689,-73.567256
1878,"102-2150, boulevard Pie-IX Montreal",45.551034,-73.544160
1879,"3-2142, avenue Bourbonni�re Montreal",45.548603,-73.545352
1880,"305-2037, avenue Aird Montreal",45.555978,-73.538717
1881,"4884, rue Joseph A. Rodier Montreal",45.596237,-73.539101
1882,"1909, rue de Chambly Montreal",45.545444,-73.543703
1883,"534, rue Leclaire Montreal",45.554810,-73.530101
1884,"006-2251, avenue Aird Montreal",45.557233,-73.542292
1885,"2830, rue Monsabr� Montreal",45.501689,-73.567256
1886,"107-2251, avenue Aird Montreal",45.557233,-73.542292
1887,"214-825, rue de Bruxelles Montreal",45.587627,-73.508678
1888,"4252, rue Lacordaire Montreal",45.575215,-73.549898
1889,"1443, avenue Valois Montreal",45.545680,-73.538222
1890,"4991, rue Duchesneau Montreal",45.611528,-73.532533
1891,"1891, avenue Bourbonni�re Montreal",45.547906,-73.542568
1892,"106-2055, boulevard Pie-IX Montreal",45.551126,-73.542337
1893,"101-2660, rue Nicolet Montreal",45.549188,-73.553500
1894,"4-5960, rue Hochelaga Montreal",45.572764,-73.535977
1895,"4953, rue Duchesneau Montreal",45.611528,-73.532533
1896,"102-2740, avenue Charlemagne Montreal",45.552534,-73.553252
1897,"305-2750, rue Trianon Montreal",45.587167,-73.532011
1898,"1-2540, rue Sicard Montreal",45.558927,-73.545162
1899,"1641, rue de Chambly Montreal",45.544811,-73.541268
1900,"1951, rue de Chambly Montreal",45.545544,-73.544036
1901,"205-2360, rue L�tourneux Montreal",45.554294,-73.545431
1902,"405-2650, rue du Trianon Montreal",45.587100,-73.531458
1903,"3-2095, avenue Desjardins Montreal",45.551750,-73.542444
1904,"616-2910, rue Ontario Est Montreal",45.537174,-73.549764
1905,"4-2548, avenue Bennett Montreal",45.557670,-73.546851
1906,"203-3282, rue Ontario Est Montreal",45.542131,-73.546522
1907,"407-2750, rue du Trianon Montreal",45.587167,-73.532011
1908,"3-1861, rue Davidson Montreal",45.542778,-73.545069
1909,"308-2900, rue du Trianon Montreal",45.587740,-73.533725
1910,"1893, avenue Bourbonni�re Montreal",45.547918,-73.542604
1911,"105-2015, avenue Aird Montreal",45.555717,-73.537946
1912,"209-3282, rue Ontario Est Montreal",45.542131,-73.546522
1913,"2-3161, rue Louis Veuillot Montreal",45.574548,-73.544964
1914,"1850, rue Nicolet Montreal",45.546120,-73.542953
1915,"1457, avenue Letourneux Montreal",45.551087,-73.535294
1916,"207-2251, rue Aird Montreal",45.557233,-73.542292
1917,"2062, rue Aylwin Montreal",45.544624,-73.546485
1918,"335, boulevard Pierre Bernard Montreal",45.602388,-73.511643
1919,"5-2546, avenue Bennett Montreal",45.557662,-73.546824
1920,"4-2052, rue Viau Montreal",45.559429,-73.536595
1921,"1911, rue de Chambly Montreal",45.545448,-73.543717
1922,"2-2350, avenue Bourbonni�re Montreal",45.549412,-73.548052
1923,"9481, rue Jean-Pierre Ronfard Montreal",45.613037,-73.535320
1924,"410-2600, avenue Bennet Montreal",45.557889,-73.547539
1925,"3249, rue Lacordaire Montreal",45.574230,-73.546619
1926,"2054 A St-Germain Montreal",45.541997,-73.548060
1927,"2-2642, rue Aylwin Montreal",45.546857,-73.554206
1928,"2141, avenue Bourbonni�re Montreal",45.548639,-73.545121
1929,"1433, avenue William-David Montreal",45.552647,-73.533735
1930,"301-3567, rue de Rouen Montreal",45.545823,-73.548636
1931,"9619 Notre Dame Est Montreal",45.610206,-73.510889
1932,"2970, rue du Trianon Montreal",45.587981,-73.534496
1933,"309-7400, rue Cl�oph�e-T�tu Montreal",45.501689,-73.567256
